Load ,Extension ,Time ,Crosshead 
kN,mm,sec,mm
-21.5528046875,29.4028576463461,324.204010009766,29.4029582291842
-20.525861328125,29.3398126959801,324.303985595703,29.338201507926
-18.07221484375,29.0827639400959,324.403991699219,29.0796589106321
-15.8638642578125,28.7797581404448,324.503997802734,28.7767704576254
-14.12127734375,28.4809991717339,324.60400390625,28.4780096262693
-12.5548046875,28.1821042299271,324.704010009766,28.1791165471077
-11.2118984375,27.8828404843807,324.803985595703,27.8798528015614
-10.0488681640625,27.5832582265139,324.903991699219,27.5802705436945
-9.00425,27.2833909839392,325.003997802734,27.2803865373135
-8.10793896484375,26.9834566861391,325.10400390625,26.9804522395134
-7.2657021484375,26.6835391521454,325.204010009766,26.6805347055197
-6.5474189453125,26.3835713267326,325.303985595703,26.3805668801069
-5.8583876953125,26.0835699737072,325.403991699219,26.0805636644363
-5.26644287109375,25.7835332304239,325.503997802734,25.7805287837982
-4.70820751953125,25.4835318773985,325.60400390625,25.4805274307728
-4.228541015625,25.1835472881794,325.704010009766,25.18055960536
-3.80275732421875,24.8835794627666,325.803985595703,24.8805750161409
-3.40482666015625,24.5835594832897,325.903991699219,24.580555036664
-3.04539038085937,24.2835246026516,326.003997802734,24.2805201560259
-2.71749169921875,23.9835400134325,326.10400390625,23.9805355668068
-2.41486279296875,23.6835554242134,326.204010009766,23.6805509775877
-2.13986328125,23.383554071188,326.303985595703,23.3805663883686
-1.89882568359375,23.083534091711,326.403991699219,23.0805296450853
-1.69277563476563,22.7834992110729,326.503997802734,22.7804947644472
-1.49943566894531,22.4835313856602,326.60400390625,22.4805269390345
-1.32585070800781,22.1835803240538,326.704010009766,22.1805926412344
-1.16847241210938,21.883562207222,326.803985595703,21.8805726617575
-1.02584497070312,21.5835422277451,326.903991699219,21.5805545449257
-0.886254516601563,21.2834738194942,327.003997802734,21.2804693728685
-0.761752075195313,20.9835059940815,327.10400390625,20.9805015474558
-0.647334167480469,20.6835716962814,327.204010009766,20.6805672496557
-0.542597412109375,20.3835517168045,327.303985595703,20.3805640339851
-0.444058898925781,20.0835335999727,327.403991699219,20.0805459171534
-0.350174346923828,19.7835490107536,327.503997802734,19.7805445641279
-0.255943725585938,19.4835141301155,327.60400390625,19.4805096834898
-0.165418807983398,19.1835463047028,327.704010009766,19.1805399954319
-0.0777555770874023,18.8835095614195,327.803985595703,18.8805218786001
0.0092423152923584,18.5834914445877,327.903991699219,18.580486997962
0.0830035781860352,18.2834565639496,328.003997802734,18.2804688811302
0.16577262878418,17.9834719747305,328.10400390625,17.9804675281048
0.235438919067383,17.683569341898,328.204010009766,17.6805816590786
0.304587310791016,17.3835679888725,328.303985595703,17.3805635422468
0.36819384765625,17.0834995806217,328.403991699219,17.080495133996
0.424780670166016,16.7834311723709,328.503997802734,16.7804434895515
0.468889099121094,16.4834801107645,328.60400390625,16.4804756641388
0.513944091796875,16.1835439503193,328.704010009766,16.1805562674999
0.550600952148438,15.8835593611002,328.803985595703,15.8805549144745
0.602546875,15.5834909528494,328.903991699219,15.5804865062237
0.661417297363281,15.2834383770823,329.003997802734,15.2804339304566
0.717901000976563,14.9834873154759,329.10400390625,14.9804828688502
0.767108581542969,14.6835530176759,329.204010009766,14.6805485710502
0.812673522949219,14.3835507333279,329.303985595703,14.3805462867022
0.856822937011719,14.0835158526897,329.403991699219,14.080511406064
0.902611145019531,13.7834465131164,329.503997802734,13.780458830297
0.947384582519531,13.48349545151,329.60400390625,13.4804910048842
0.997151672363281,13.1835266947746,329.704010009766,13.1805222481489
1.04370373535156,12.8835253417492,329.803985595703,12.8805376589298
1.09064074707031,12.5835239887238,329.903991699219,12.5805186107755
1.13448449707031,12.2834714129567,330.003997802734,12.2804837301373
1.17879541015625,11.983503587544,330.10400390625,11.9804991409183
1.22509460449219,11.6835348308086,330.204010009766,11.6805303841829
1.27541735839844,11.3835334777832,330.303985595703,11.3805290311575
1.32486303710938,11.0835311934352,330.403991699219,11.0805267468095
1.37450219726563,10.7834963127971,330.503997802734,10.7804918661714
1.42357873535156,10.4834781959653,330.60400390625,10.480472818017
1.47531591796875,10.1835262030363,330.704010009766,10.1805217564106
1.52798315429687,9.88352485001087,330.803985595703,9.88053716719151
1.57928479003906,9.5835393294692,330.903991699219,9.58055164664984
1.60217651367188,9.2834709212184,331.003997802734,9.28048323839903
1.65604235839844,8.98350216448307,331.10400390625,8.98049771785736
1.70612561035156,8.68353433907032,331.204010009766,8.68052989244461
1.76705383300781,8.38353298604488,331.303985595703,8.3805276080966
1.82653369140625,8.08353070169687,331.403991699219,8.08054301887751
1.88604748535156,7.78347859159112,331.503997802734,7.78047414496541
1.94795349121094,7.48349353671074,331.60400390625,7.48048909008503
2.00738659667969,7.18352571129799,331.704010009766,7.18052079901099
2.06936083984375,6.88352389261127,331.803985595703,6.8805362097919
2.128580078125,6.58348854631186,331.903991699219,6.58050086349249
2.18820239257813,6.28345320001245,332.003997802734,6.28046551719308
2.25074169921875,5.98346814513206,332.10400390625,5.98046369850636
2.3129501953125,5.68349985405803,332.204010009766,5.68049540743232
2.3695537109375,5.38354879245162,332.303985595703,5.38054388016462
2.425560546875,5.08349668234587,332.403991699219,5.08049177005887
2.4828994140625,4.78344457224011,332.503997802734,4.78043965995312
2.54110791015625,4.48345951735973,332.60400390625,4.48047183454037
2.59994970703125,4.18355828151107,332.704010009766,4.18055383488536
2.65981958007813,3.88355646282434,332.803985595703,3.88055201619864
2.71505932617187,3.58347082510591,332.903991699219,3.5804663784802
2.77076831054688,3.28345224261284,333.003997802734,3.28044779598713
2.83232983398437,2.98350094817579,333.10400390625,2.98049650155008
2.891396484375,2.68353265710175,333.204010009766,2.68052821047604
2.9459462890625,2.38351430743933,333.303985595703,2.38050962798297
3.00348803710938,2.08349572494626,333.403991699219,2.08050780929625
3.06018725585938,1.78346037864685,333.503997802734,1.78045581560582
3.05529272460937,1.48349220398813,333.60400390625,1.4804876409471
3.1347197265625,1.18354079313576,333.704010009766,1.18053623009473
3.18819091796875,0.883522210642695,333.803985595703,0.880517647601664
3.24648779296875,0.583470100536942,333.903991699219,0.580482359509915
3.30537890625,0.283434783341363,334.003997802734,0.280430220300332
3.36862646484375,-0.0164998455147725,334.10400390625,-0.0195043940038886
3.43515673828125,-0.316417688736692,334.204010009766,-0.319422222673893
3.5068935546875,-0.616436242125928,334.303985595703,-0.619423983152956
3.57922338867187,-0.916488352231681,334.403991699219,-0.919492857065052
3.6479111328125,-1.21652369853109,334.503997802734,-1.21951138135046
3.72340258789063,-1.51650863699615,334.60400390625,-1.51951320003718
3.79188940429687,-1.81647681165487,334.704010009766,-1.81946461088955
3.8692880859375,-2.11646175011992,334.803985595703,-2.11946642957628
3.94442138671875,-2.41651386022568,334.903991699219,-2.41950177587569
4.02553369140625,-2.71654920652509,335.003997802734,-2.71953688934445
4.1061826171875,-3.01655102521181,335.10400390625,-3.01955547183752
4.18257421875,-3.31646879203618,335.204010009766,-3.31947347149253
4.25646923828125,-3.61645384691656,335.303985595703,-3.61944152973592
4.3278818359375,-3.91647219657898,335.403991699219,-3.91945987939835
4.40238330078125,-4.21645725145936,335.503997802734,-4.21946169808507
4.48210595703125,-4.51647583395243,335.60400390625,-4.51948028057814
4.557671875,-4.81644412502646,335.704010009766,-4.81944857165217
4.63366015625,-5.11644594371319,335.803985595703,-5.1194503903389
4.709630859375,-5.4164812900126,335.903991699219,-5.41948573663831
4.7834560546875,-5.71653340011835,336.003997802734,-5.71953784674406
4.85706396484375,-6.01655198261142,336.10400390625,-6.01955642923713
4.930390625,-6.31650304421782,336.204010009766,-6.31949072703719
5.00590673828125,-6.61648809909821,336.303985595703,-6.61949254572392
5.084341796875,-6.91645639017224,336.403991699219,-6.91946083679795
5.1662412109375,-7.21655879169703,336.503997802734,-7.21956323832273
5.2426845703125,-7.51654384657741,336.60400390625,-7.51954829320312
5.32200390625,-7.81647861003876,336.704010009766,-7.81948305666447
5.3962822265625,-8.11644643545151,336.803985595703,-8.11945088207722
5.477796875,-8.4164822474122,336.903991699219,-8.41948669403791
5.5613740234375,-8.71651712805033,337.003997802734,-8.71952157467604
5.646888671875,-9.01653617620468,337.10400390625,-9.01954062283039
5.73375634765625,-9.31650400161743,337.204010009766,-9.31950844824314
5.82330029296875,-9.61648859083652,337.303985595703,-9.61949303746223
5.91554931640625,-9.91650763899088,337.403991699219,-9.91949532181025
6.010783203125,-10.216542519629,337.503997802734,-10.2195469662547
6.11081591796875,-10.516544803977,337.60400390625,-10.5195492506027
6.211775390625,-10.8164958655834,337.704010009766,-10.8195003122091
6.3144990234375,-11.1164636909962,337.803985595703,-11.1194690689445
6.42238134765625,-11.4165497943759,337.903991699219,-11.4195374771953
6.52979150390625,-11.7165679112077,338.003997802734,-11.7195565253496
6.6478798828125,-12.0164360851049,338.10400390625,-12.0194237679243
6.75901220703125,-12.3163368552923,338.204010009766,-12.319341301918
6.8749296875,-12.6163894310594,338.303985595703,-12.6193771138787
6.99893701171875,-12.9164913669229,338.403991699219,-12.9194958135486
7.118703125,-13.2165439426899,338.503997802734,-13.2195483893156
7.2451943359375,-13.516528531909,338.60400390625,-13.5195329785347
7.31077490234375,-13.8165131211281,338.704010009766,-13.8195184990764
7.46964013671875,-14.1164818778634,338.803985595703,-14.1194695606828
7.61664990234375,-14.4164832308888,338.903991699219,-14.4194709137082
7.75356640625,-14.7165358066559,339.003997802734,-14.7195402532816
7.90246728515625,-15.0165036320686,339.10400390625,-15.019491314888
